act:0
-6,-103,1000,1000,13,12,9815,0,104,16,56,40,1,0
7,-93,1000,1000,15,10,843,0,16,144,32,48,11,0
-18,-76,1000,1000,23,17,1772,0,400,360,40,64,0,0
-51,-105,1000,1000,40,13,803,1,104,16,56,40,5,0
-33,-100,1000,1000,15,10,1340,1,16,144,32,48,29,0
-50,-85,1000,1000,18,13,327,1,352,432,32,56,1,0
-38,-79,1000,1000,42,13,486,0,416,0,80,24,29,0
-28,-71,1000,1000,26,6,330,0,456,40,48,64,29,0
-57,-80,1000,1000,60,10,163,0,288,0,120,80,65,0
-82,-39,1000,1000,41,11,0,0,8,456,64,48,70,0
5,-40,1000,1000,24,11,0,0,80,456,48,48,75,0
-59,-69,1000,1000,20,19,2897,0,8,288,40,136,2,0
-36,-150,1000,1000,50,14,760,0,24,0,104,128,85,1

act:11
-89,-162,1000,1000,95,72,21,0,272,0,152,120,3,1
-9,-93,1000,1000,12,10,307,0,416,40,24,32,3,0
-22,-99,1000,1000,23,37,296,0,8,200,48,48,32,0
-4,-93,1000,1000,13,12,129,0,104,16,56,40,3,0
8,-86,1000,1000,15,10,459,0,16,144,32,48,11,0
-13,-70,1000,1000,23,17,2397,0,400,360,40,64,0,0
-46,-97,1000,1000,40,13,1089,1,104,16,56,40,5,0
-30,-94,1000,1000,15,10,1218,1,16,144,32,48,29,0
-44,-76,1000,1000,18,13,97,1,352,432,32,56,1,0
-38,-71,1000,1000,42,13,486,0,416,0,80,24,29,0
-27,-65,1000,1000,26,6,212,0,456,40,48,64,29,0
-57,-76,1050,950,60,10,245,0,288,0,120,80,65,0
-82,-39,1000,1000,41,11,0,0,8,456,64,48,70,0
5,-40,1000,1000,24,11,0,0,80,456,48,48,75,0
-50,-60,1000,1000,20,19,2613,0,8,288,40,136,2,0
-32,-142,1000,1000,50,14,621,0,24,0,104,128,85,1

act:12
-83,-148,1000,1000,95,72,21,0,272,0,152,120,2,1
-6,-84,1000,1000,12,10,307,0,416,40,24,32,3,0
-17,-91,1000,1000,23,37,296,0,8,200,48,48,32,0
-2,-83,1000,1000,13,12,443,0,104,16,56,40,3,0
9,-75,1000,1000,15,10,9858,0,16,144,32,48,11,0
-6,-60,1000,1000,23,17,1717,0,400,360,40,64,0,0
-41,-89,1000,1000,40,13,1375,1,104,16,56,40,5,0
-26,-87,1000,1000,15,10,1097,1,16,144,32,48,29,0
-38,-67,1000,1000,18,13,9868,1,352,432,32,56,1,0
-38,-63,1000,1000,42,13,486,0,416,0,80,24,29,0
-25,-59,1000,1000,26,6,95,0,456,40,48,64,29,0
-56,-71,1100,900,60,10,327,0,288,0,120,80,65,0
-82,-39,1000,1000,41,11,0,0,8,456,64,48,70,0
5,-40,1000,1000,24,11,0,0,80,456,48,48,75,0
-40,-51,1000,1000,20,19,2330,0,8,288,40,136,1,0
-27,-133,1000,1000,50,14,482,0,24,0,104,128,85,1

act:13
-96,-159,1000,1000,95,72,21,0,272,0,152,120,2,1
-18,-93,1000,1000,12,10,307,0,416,40,24,32,3,0
-29,-100,1000,1000,23,37,296,0,8,200,48,48,32,0
-13,-92,1000,1000,13,12,317,0,104,16,56,40,3,0
-2,-84,1000,1000,15,10,55,0,16,144,32,48,11,0
-18,-66,1000,1000,23,17,1763,0,400,360,40,64,0,0
-53,-98,1000,1000,40,13,1260,1,104,16,56,40,5,0
-38,-95,1000,1000,15,10,1145,1,16,144,32,48,29,0
-51,-76,1000,1000,18,13,9959,1,352,432,32,56,1,0
-48,-72,1000,1000,42,13,486,0,416,0,80,24,29,0
-36,-67,1000,1000,26,6,142,0,456,40,48,64,29,0
-67,-78,1080,1000,60,10,17,0,288,0,120,80,65,0
-82,-39,1000,1000,41,11,0,0,8,456,64,48,70,0
5,-40,1000,1000,24,11,0,0,80,456,48,48,75,0
-54,-60,1000,1000,20,19,2443,0,8,288,40,136,1,0
-39,-142,1000,1000,50,14,537,0,24,0,104,128,85,1

act:14
-94,-175,1000,1000,95,72,21,0,272,0,152,120,3,1
-12,-102,1000,1000,12,10,307,0,416,40,24,32,1,0
-27,-107,1000,1000,23,37,296,0,8,200,48,48,32,0
-6,-103,1000,1000,13,12,9815,0,104,16,56,40,1,0
7,-93,1000,1000,15,10,843,0,16,144,32,48,11,0
-18,-76,1000,1000,23,17,1772,0,400,360,40,64,0,0
-51,-105,1000,1000,40,13,803,1,104,16,56,40,5,0
-33,-100,1000,1000,15,10,1340,1,16,144,32,48,29,0
-50,-85,1000,1000,18,13,327,1,352,432,32,56,1,0
-38,-79,1000,1000,42,13,486,0,416,0,80,24,29,0
-28,-71,1000,1000,26,6,330,0,456,40,48,64,29,0
-57,-80,1000,1000,60,10,163,0,288,0,120,80,65,0
-82,-39,1000,1000,41,11,0,0,8,456,64,48,70,0
5,-40,1000,1000,24,11,0,0,80,456,48,48,75,0
-59,-69,1000,1000,20,19,2897,0,8,288,40,136,2,0
-36,-150,1000,1000,50,14,760,0,24,0,104,128,85,1

act:15
-94,-175,1000,1000,95,72,21,0,272,0,152,120,3,1
-12,-102,1000,1000,12,10,307,0,416,40,24,32,1,0
-27,-107,1000,1000,23,37,296,0,8,200,48,48,32,0
-6,-103,1000,1000,13,12,9815,0,104,16,56,40,1,0
7,-93,1000,1000,15,10,843,0,16,144,32,48,11,0
-18,-76,1000,1000,23,17,1772,0,400,360,40,64,0,0
-51,-105,1000,1000,40,13,803,1,104,16,56,40,5,0
-33,-100,1000,1000,15,10,905,1,16,144,32,48,29,0
-47,-78,1000,1000,15,10,435,1,344,368,32,48,1,0
-38,-79,1000,1000,42,13,486,0,416,0,80,24,29,0
-28,-71,1000,1000,26,6,330,0,456,40,48,64,29,0
-57,-80,1000,1000,60,10,163,0,288,0,120,80,65,0
-82,-39,1000,1000,41,11,0,0,8,456,64,48,70,0
5,-40,1000,1000,24,11,0,0,80,456,48,48,75,0
-58,-64,1000,1000,20,19,1763,0,8,288,40,136,2,0
-36,-150,1000,1000,50,14,760,0,24,0,104,128,85,1

act:16
-89,-153,1000,1000,95,72,21,0,272,0,152,120,0,1
-9,-86,1000,1000,12,10,307,0,416,40,24,32,1,0
-25,-93,1000,1000,23,37,296,0,8,200,48,48,32,0
-4,-87,1000,1000,13,12,9509,0,104,16,56,40,1,0
9,-81,1000,1000,15,10,843,0,16,144,32,48,11,0
-16,-64,1000,1000,23,17,1941,0,400,360,40,64,0,0
-49,-91,1000,1000,40,13,1367,1,104,16,56,40,5,0
-31,-88,1000,1000,15,10,1299,1,16,144,32,48,29,0
-46,-69,1000,1000,15,10,435,1,344,368,32,48,1,0
-39,-67,1100,1000,42,13,486,0,416,0,80,24,29,0
-26,-59,1000,1000,26,6,396,0,456,40,48,64,29,0
-55,-74,1100,950,60,10,270,0,288,0,120,80,65,0
-82,-39,1000,1000,41,11,0,0,8,456,64,48,70,0
5,-40,1000,1000,24,11,0,0,80,456,48,48,75,0
-57,-56,1000,1000,20,19,1763,0,8,288,40,136,2,0
-34,-134,1000,1000,50,14,604,0,24,0,104,128,85,1

act:17
-83,-178,1000,1000,95,72,21,0,272,0,152,120,3,1
-2,-106,1000,1000,12,10,307,0,416,40,24,32,1,0
-17,-111,1000,1000,23,37,296,0,8,200,48,48,32,0
4,-107,1000,1000,13,12,328,0,104,16,56,40,1,0
17,-97,1000,1000,15,10,843,0,16,144,32,48,11,0
-8,-80,1000,1000,23,17,1772,0,400,360,40,64,0,0
-41,-109,1000,1000,40,13,540,1,104,16,56,40,5,0
-23,-104,1000,1000,15,10,905,1,16,144,32,48,29,0
-37,-82,1000,1000,15,10,435,1,344,368,32,48,1,0
-34,-76,1000,1000,42,13,486,0,416,0,80,24,29,0
-19,-73,1000,1100,26,6,414,0,456,40,48,64,29,0
-47,-84,970,1100,60,10,395,0,288,0,120,80,65,0
-82,-39,1000,1000,41,11,0,0,8,456,64,48,70,0
5,-40,1000,1000,24,11,0,0,80,456,48,48,75,0
-48,-68,1000,1000,20,19,1763,0,8,288,40,136,2,0
-26,-154,1000,1000,50,14,760,0,24,0,104,128,85,1

act:18
-83,-178,1000,1000,95,72,8,0,272,0,152,120,3,1
-2,-106,1000,1000,12,10,307,0,416,40,24,32,1,0
-17,-111,1000,1000,23,37,296,0,8,200,48,48,32,0
4,-107,1000,1000,13,12,328,0,104,16,56,40,1,0
17,-97,1000,1000,15,10,843,0,16,144,32,48,11,0
-8,-80,1000,1000,23,17,1772,0,400,360,40,64,0,0
-41,-109,1000,1000,40,13,540,1,104,16,56,40,5,0
-23,-104,1000,1000,15,10,905,1,16,144,32,48,29,0
-37,-82,1000,1000,15,10,435,1,344,368,32,48,1,0
-34,-76,1000,1000,42,13,486,0,416,0,80,24,29,0
-19,-73,1000,1100,26,6,414,0,456,40,48,64,29,0
-47,-84,970,1100,60,10,437,0,288,0,120,80,65,0
-81,-53,1000,1000,41,11,8617,0,8,456,64,48,70,0
-12,-23,1000,1000,20,10,441,0,136,448,40,56,75,0
-48,-68,1000,1000,20,19,1763,0,8,288,40,136,2,0
-26,-154,1000,1000,50,14,760,0,24,0,104,128,85,1

act:19
-83,-178,1000,1000,95,72,8,0,272,0,152,120,3,1
-2,-106,1000,1000,12,10,307,0,416,40,24,32,1,0
-17,-111,1000,1000,23,37,296,0,8,200,48,48,32,0
4,-107,1000,1000,13,12,175,0,104,16,56,40,1,0
17,-97,1000,1000,15,10,843,0,16,144,32,48,11,0
-8,-80,1000,1000,23,17,1772,0,400,360,40,64,0,0
-41,-109,1000,1000,40,13,655,1,104,16,56,40,5,0
-23,-104,1000,1000,15,10,905,1,16,144,32,48,29,0
-37,-82,1000,1000,15,10,435,1,344,368,32,48,1,0
-34,-76,1000,1000,42,13,486,0,416,0,80,24,29,0
-19,-73,1000,1100,26,6,603,0,456,40,48,64,29,0
-47,-84,970,1100,60,10,486,0,288,0,120,80,65,0
-81,-53,1000,1000,41,11,8617,0,8,456,64,48,70,0
-12,-23,1000,1000,20,10,441,0,136,448,40,56,75,0
-48,-68,1000,1000,20,19,1763,0,8,288,40,136,2,0
-26,-154,1000,1000,50,14,675,0,24,0,104,128,85,1

act:20
-93,-178,1000,1000,95,72,21,0,272,0,152,120,3,1
-12,-106,1000,1000,12,10,307,0,416,40,24,32,1,0
-27,-111,1000,1000,23,37,296,0,8,200,48,48,32,0
-6,-107,1000,1000,13,12,328,0,104,16,56,40,1,0
5,-97,1000,1000,15,10,900,0,16,144,32,48,11,0
-22,-78,1000,1000,23,17,1737,0,400,360,40,64,0,0
-51,-109,1000,1000,40,13,540,1,104,16,56,40,5,0
-33,-104,1000,1000,15,10,905,1,16,144,32,48,29,0
-47,-82,1000,1000,15,10,435,1,344,368,32,48,1,0
-44,-76,1000,1000,42,13,486,0,416,0,80,24,29,0
-29,-73,1000,1100,26,6,414,0,456,40,48,64,29,0
-63,-84,970,1100,60,10,36,0,288,0,120,80,65,0
-82,-39,1000,1000,41,11,0,0,8,456,64,48,70,0
5,-40,1000,1000,24,11,0,0,80,456,48,48,75,0
-58,-68,1000,1000,20,19,1763,0,8,288,40,136,2,0
-36,-154,1000,1000,50,14,760,0,24,0,104,128,85,1

act:21
-83,-148,1000,1000,95,72,21,0,272,0,152,120,2,1
-6,-84,1000,1000,12,10,307,0,416,40,24,32,3,0
-17,-91,1000,1000,23,37,296,0,8,200,48,48,32,0
-2,-83,1000,1000,13,12,9259,0,104,16,56,40,3,0
12,-73,1000,1000,15,10,1547,0,16,144,32,48,11,0
-21,-66,1000,1000,23,17,2368,0,400,360,40,64,0,0
-41,-89,1000,1000,40,13,1569,1,104,16,56,40,5,0
-26,-87,1000,1000,15,10,1600,1,16,144,32,48,29,0
-46,-71,1000,1000,15,10,1199,1,344,368,32,48,1,0
-38,-63,1000,1000,42,13,486,0,416,0,80,24,29,0
-25,-60,1000,1000,26,6,9848,0,456,40,48,64,29,0
-56,-71,1150,900,60,10,327,0,288,0,120,80,65,0
-82,-39,1000,1000,41,11,0,0,8,456,64,48,70,0
5,-40,1000,1000,24,11,0,0,80,456,48,48,75,0
-65,-60,1000,1000,20,19,2673,0,8,288,40,136,1,0
-27,-133,1000,1000,50,14,482,0,24,0,104,128,85,1

act:22
-94,-175,1000,1000,95,72,21,0,272,0,152,120,3,1
-12,-102,1000,1000,12,10,307,0,416,40,24,32,1,0
-27,-107,1000,1000,23,37,296,0,8,200,48,48,32,0
-6,-103,1000,1000,13,12,9815,0,104,16,56,40,1,0
7,-93,1000,1000,15,10,843,0,16,144,32,48,11,0
-18,-76,1000,1000,23,17,1772,0,400,360,40,64,0,0
-51,-105,1000,1000,40,13,803,1,104,16,56,40,5,0
-33,-100,1000,1000,15,10,1340,1,16,144,32,48,29,0
-50,-85,1000,1000,18,13,327,1,352,432,32,56,1,0
-38,-79,1000,1000,42,13,486,0,416,0,80,24,29,0
-28,-71,1000,1000,26,6,330,0,456,40,48,64,29,0
-57,-80,1000,1000,60,10,163,0,288,0,120,80,65,0
-82,-39,1000,1000,41,11,0,0,8,456,64,48,70,0
5,-40,1000,1000,24,11,0,0,80,456,48,48,75,0
-59,-69,1000,1000,20,19,2897,0,8,288,40,136,2,0
-36,-150,1000,1000,50,14,760,0,24,0,104,128,85,1

act:23
-94,-175,1000,1000,95,72,21,0,272,0,152,120,3,1
-12,-102,1000,1000,12,10,307,0,416,40,24,32,1,0
-27,-107,1000,1000,23,37,296,0,8,200,48,48,32,0
-6,-103,1000,1000,13,12,9815,0,104,16,56,40,1,0
7,-93,1000,1000,15,10,843,0,16,144,32,48,11,0
-18,-76,1000,1000,23,17,1772,0,400,360,40,64,0,0
-51,-105,1000,1000,40,13,803,1,104,16,56,40,5,0
-33,-100,1000,1000,15,10,1340,1,16,144,32,48,29,0
-50,-85,1000,1000,18,13,327,1,352,432,32,56,1,0
-38,-79,1000,1000,42,13,486,0,416,0,80,24,29,0
-28,-71,1000,1000,26,6,330,0,456,40,48,64,29,0
-57,-80,1000,1000,60,10,163,0,288,0,120,80,65,0
-82,-39,1000,1000,41,11,0,0,8,456,64,48,70,0
5,-40,1000,1000,24,11,0,0,80,456,48,48,75,0
-59,-69,1000,1000,20,19,2897,0,8,288,40,136,2,0
-36,-150,1000,1000,50,14,760,0,24,0,104,128,85,1

act:24
-92,-143,1000,1000,95,72,21,0,272,0,152,120,0,1
-12,-79,1000,1000,12,10,307,0,416,40,24,32,1,0
-27,-87,1000,1000,23,37,296,0,8,200,48,48,32,0
-5,-82,1000,1000,13,12,9970,0,104,16,56,40,1,0
5,-72,1000,1000,15,10,390,0,16,144,32,48,11,0
-11,-54,1000,1000,23,17,1460,0,400,360,40,64,0,0
-51,-84,1000,1000,40,13,803,1,104,16,56,40,5,0
-33,-85,1000,1000,15,10,347,1,16,144,32,48,29,0
-39,-59,1000,1000,18,13,9862,1,352,432,32,56,1,0
-36,-63,1000,1000,42,13,230,0,416,0,80,24,29,0
-28,-56,1000,1000,26,6,330,0,456,40,48,64,29,0
-58,-71,1100,950,60,10,29,0,288,0,120,80,65,0
-82,-39,1000,1000,41,11,0,0,8,456,64,48,70,0
5,-40,1000,1000,24,11,0,0,80,456,48,48,75,0
-41,-42,1000,1000,20,19,2295,0,8,288,40,136,2,0
-38,-123,1200,1000,50,14,481,0,24,0,104,128,85,1

act:25
-94,-175,1000,1000,95,72,21,0,272,0,152,120,3,1
-12,-102,1000,1000,12,10,307,0,416,40,24,32,1,0
-27,-107,1000,1000,23,37,296,0,8,200,48,48,32,0
-6,-103,1000,1000,13,12,452,0,104,16,56,40,1,0
7,-93,1000,1000,15,10,253,0,16,144,32,48,11,0
-11,-73,1000,1000,23,17,1163,0,400,360,40,64,0,0
-51,-105,1000,1000,40,13,247,1,104,16,56,40,5,0
-34,-97,1000,1000,15,10,540,1,16,144,32,48,29,0
-43,-74,1000,1000,18,13,9722,1,352,432,32,56,1,0
-38,-79,1000,1000,42,13,486,0,416,0,80,24,29,0
-28,-71,1000,1000,26,6,330,0,456,40,48,64,29,0
-57,-80,1000,1000,60,10,163,0,288,0,120,80,65,0
-82,-39,1000,1000,41,11,0,0,8,456,64,48,70,0
5,-40,1000,1000,24,11,0,0,80,456,48,48,75,0
-45,-57,1000,1000,20,19,2301,0,8,288,40,136,2,0
-36,-150,1000,1000,50,14,760,0,24,0,104,128,85,1

act:26
-94,-175,1000,1000,95,72,21,0,272,0,152,120,3,1
-12,-102,1000,1000,12,10,307,0,416,40,24,32,1,0
-27,-107,1000,1000,23,37,296,0,8,200,48,48,32,0
-6,-103,1000,1000,13,12,452,0,104,16,56,40,1,0
7,-93,1000,1000,15,10,253,0,16,144,32,48,11,0
-11,-73,1000,1000,23,17,1163,0,400,360,40,64,0,0
-51,-105,1000,1000,40,13,247,1,104,16,56,40,5,0
-34,-97,1000,1000,15,10,540,1,16,144,32,48,29,0
-43,-74,1000,1000,18,13,9722,1,352,432,32,56,1,0
-38,-79,1000,1000,42,13,486,0,416,0,80,24,29,0
-28,-71,1000,1000,26,6,330,0,456,40,48,64,29,0
-57,-80,1000,1000,60,10,186,0,288,0,120,80,65,0
-81,-43,1000,1000,41,11,8401,0,8,456,64,48,70,0
-12,-23,1000,1000,20,10,14,0,136,448,40,56,75,0
-45,-57,1000,1000,20,19,2301,0,8,288,40,136,2,0
