act:0
-13,-86,1000,1000,22,33,1632,0,448,352,48,136,200,1
-73,-86,1000,1000,22,41,2751,0,376,288,48,200,15,1

act:11
-56,-175,1000,1000,57,73,86,0,144,8,112,88,15,1
-27,-109,1000,1000,29,38,0,0,8,8,56,48,40,0
-10,-105,1000,1000,11,15,29,0,80,8,24,48,3,0
0,-117,1000,1000,7,23,9404,0,88,80,48,48,8,0
17,-97,1000,1000,16,9,7885,0,136,304,32,48,30,0
53,-100,1000,1000,10,19,9956,0,440,392,48,40,0,0
-42,-106,1000,1000,35,16,600,0,16,88,48,48,17,0
-48,-89,1000,1000,17,9,2105,1,136,304,32,48,21,0
-91,-93,1000,1000,27,16,9030,1,384,448,40,40,0,0
-13,-78,1000,1000,16,13,9959,0,24,312,32,32,192,0
-7,-71,1000,1000,21,10,8957,0,72,304,40,48,60,0
10,-60,1100,1000,25,22,9221,0,128,376,56,64,3,0
27,-35,1100,1000,25,14,10,0,120,448,56,40,70,0
-27,-68,1000,1000,18,8,1079,1,72,304,40,48,60,0
-54,-57,1000,1000,22,22,9537,0,208,376,48,64,36,0
-68,-28,1000,1000,47,15,0,0,40,456,64,32,85,0
-30,-80,1000,1000,36,24,346,0,24,392,80,40,30,0
-26,-77,1000,1000,31,8,0,0,344,80,64,64,30,0
-7,-90,1000,1000,22,33,1847,0,448,352,48,136,211,1
-86,-114,1000,1000,22,41,3981,0,376,288,48,200,15,1

act:12
-71,-178,1000,1000,57,73,161,0,144,8,112,88,15,1
-35,-112,1000,1000,29,38,9727,0,8,8,56,48,40,0
-19,-109,1000,1000,11,15,9332,0,80,8,24,48,0,0
-8,-121,1000,1000,7,23,8011,0,88,80,48,48,21,0
5,-116,1000,1000,16,9,6721,0,136,304,32,48,30,0
38,-142,1000,1000,10,19,8912,0,440,392,48,40,0,0
-53,-105,1000,1000,35,16,769,0,16,88,48,48,0,0
-64,-94,1000,1000,17,9,3337,1,136,304,32,48,21,0
-99,-120,1000,1000,27,16,656,1,384,448,40,40,0,0
-18,-81,1000,1000,16,13,9959,0,24,312,32,32,192,0
-12,-74,1000,1000,21,10,8634,0,72,304,40,48,60,0
8,-65,1100,1000,25,22,9174,0,128,376,56,64,0,0
27,-35,1100,1000,25,14,10,0,120,448,56,40,70,0
-32,-71,1000,1000,18,8,1515,1,72,304,40,48,60,0
-61,-64,1000,1000,22,22,9271,0,208,376,48,64,36,0
-68,-28,1000,1000,47,15,0,0,40,456,64,32,85,0
-39,-84,1000,1000,36,24,346,0,24,392,80,40,30,0
-31,-80,1000,1000,31,8,9750,0,344,80,64,64,30,0
-12,-93,1000,1000,22,33,1703,0,448,352,48,136,200,1
-99,-144,1000,1000,22,41,5811,0,376,288,48,200,0,1

act:13
-75,-158,1000,1000,57,73,161,0,144,8,112,88,15,1
-37,-98,1000,1000,29,38,9727,0,8,8,56,48,40,0
-19,-96,1000,1000,11,15,8986,0,80,8,24,48,5,0
-10,-107,1000,1000,7,23,8272,0,88,80,48,48,21,0
2,-106,1000,1000,16,9,5793,0,136,304,32,48,30,0
21,-148,1000,1000,10,19,8168,0,440,392,48,40,8,0
-54,-102,1000,1000,24,24,8648,0,160,88,48,48,0,0
-35,-91,1000,1000,17,9,7899,1,136,304,32,48,2,0
-2,-94,1000,1000,16,23,705,2,376,328,48,48,0,0
-20,-67,1000,1000,16,13,9959,0,24,312,32,32,192,0
-14,-60,1000,1000,21,10,8634,0,72,304,40,48,60,0
5,-57,1100,1000,25,22,8939,0,128,376,56,64,0,0
27,-35,1100,1000,25,14,10,0,120,448,56,40,70,0
-34,-57,1000,1000,18,8,2059,1,72,304,40,48,60,0
-63,-58,1000,1000,22,22,9271,0,208,376,48,64,36,0
-68,-28,1000,1000,47,15,0,0,40,456,64,32,85,0
-40,-75,1000,1000,36,24,346,0,24,392,80,40,30,0
-33,-66,1000,1000,31,8,9895,0,344,80,64,64,30,0
-14,-79,1000,1000,22,33,1773,0,448,352,48,136,200,1
-3,-105,1000,1000,22,41,5510,0,376,288,48,200,0,1

act:14
-67,-167,1000,1000,57,73,123,0,144,8,112,88,15,1
-32,-103,1000,1000,29,38,9863,0,8,8,56,48,40,0
-15,-100,1000,1000,11,15,9507,0,80,8,24,48,5,0
-5,-112,1000,1000,7,23,8838,0,88,80,48,48,21,0
9,-101,1000,1000,16,9,7235,0,136,304,32,48,30,0
52,-114,1000,1000,10,19,8386,0,440,392,48,40,8,0
-47,-104,1000,1000,29,20,9624,0,160,88,48,48,0,0
-44,-84,1000,1000,17,9,9694,1,136,304,32,48,2,0
-41,-74,1000,1000,16,23,1600,2,376,328,48,48,0,0
-14,-71,1000,1000,16,13,9959,0,24,312,32,32,192,0
-11,-65,1000,1000,21,10,8795,0,72,304,40,48,60,0
7,-59,1100,1000,25,22,9080,0,128,376,56,64,0,0
27,-35,1100,1000,25,14,10,0,120,448,56,40,70,0
-31,-62,1000,1000,18,8,1569,1,72,304,40,48,60,0
-59,-58,1000,1000,22,22,9404,0,208,376,48,64,36,0
-68,-28,1000,1000,47,15,0,0,40,456,64,32,85,0
-35,-77,1000,1000,36,24,346,0,24,392,80,40,30,0
-30,-71,1000,1000,31,8,9947,0,344,80,64,64,30,0
-11,-84,1000,1000,22,33,1810,0,448,352,48,136,200,1
-41,-86,1000,1000,22,41,6654,0,376,288,48,200,0,1

act:15
-56,-175,1000,1000,57,73,86,0,144,8,112,88,15,1
-27,-109,1000,1000,29,38,0,0,8,8,56,48,40,0
-10,-105,1000,1000,11,15,29,0,80,8,24,48,3,0
0,-117,1000,1000,7,23,9404,0,88,80,48,48,8,0
17,-97,1000,1000,16,9,7885,0,136,304,32,48,30,0
53,-100,1000,1000,10,19,9956,0,440,392,48,40,0,0
-42,-106,1000,1000,35,16,600,0,16,88,48,48,17,0
-48,-89,1000,1000,17,9,2105,1,136,304,32,48,21,0
-91,-93,1000,1000,27,16,9030,1,384,448,40,40,0,0
-13,-78,1000,1000,16,13,9959,0,24,312,32,32,192,0
-7,-71,1000,1000,21,10,8957,0,72,304,40,48,60,0
10,-60,1100,1000,25,22,9221,0,128,376,56,64,3,0
27,-35,1100,1000,25,14,10,0,120,448,56,40,70,0
-27,-68,1000,1000,18,8,1079,1,72,304,40,48,60,0
-54,-57,1000,1000,22,22,9537,0,208,376,48,64,36,0
-68,-28,1000,1000,47,15,0,0,40,456,64,32,85,0
-30,-80,1000,1000,36,24,346,0,24,392,80,40,30,0
-26,-77,1000,1000,31,8,0,0,344,80,64,64,30,0
-7,-90,1000,1000,22,33,1847,0,448,352,48,136,211,1
-86,-114,1000,1000,22,41,3981,0,376,288,48,200,15,1

act:16
-56,-175,1000,1000,57,73,86,0,144,8,112,88,15,1
-27,-109,1000,1000,29,38,0,0,8,8,56,48,40,0
-10,-105,1000,1000,11,15,29,0,80,8,24,48,3,0
0,-117,1000,1000,7,23,9404,0,88,80,48,48,8,0
17,-97,1000,1000,16,9,7885,0,136,304,32,48,30,0
53,-100,1000,1000,10,19,9956,0,440,392,48,40,0,0
-42,-106,1000,1000,35,16,600,0,16,88,48,48,17,0
-48,-89,1000,1000,17,9,2105,1,136,304,32,48,21,0
-91,-93,1000,1000,27,16,9030,1,384,448,40,40,0,0
-13,-78,1000,1000,16,13,9959,0,24,312,32,32,192,0
-7,-71,1000,1000,21,10,8957,0,72,304,40,48,60,0
10,-60,1100,1000,25,22,9221,0,128,376,56,64,3,0
27,-35,1100,1000,25,14,10,0,120,448,56,40,70,0
-27,-68,1000,1000,18,8,1079,1,72,304,40,48,60,0
-54,-57,1000,1000,22,22,9537,0,208,376,48,64,36,0
-68,-28,1000,1000,47,15,0,0,40,456,64,32,85,0
-30,-80,1000,1000,36,24,346,0,24,392,80,40,30,0
-26,-77,1000,1000,31,8,0,0,344,80,64,64,30,0
-7,-90,1000,1000,22,33,1847,0,448,352,48,136,211,1
-86,-114,1000,1000,22,41,3981,0,376,288,48,200,15,1

act:17
-58,-160,1000,1000,57,73,62,0,144,8,112,88,15,1
-29,-96,1000,1000,29,38,0,0,8,8,56,48,40,0
-9,-90,1000,1000,11,15,9868,0,80,8,24,48,0,0
4,-101,1000,1000,7,23,8708,0,88,80,48,48,8,0
17,-93,1000,1000,16,9,6930,0,136,304,32,48,30,0
47,-119,1000,1000,14,28,7754,0,376,384,48,48,0,0
-40,-95,1000,1000,35,16,397,0,16,88,48,48,17,0
-43,-76,1000,1000,17,9,1971,1,136,304,32,48,21,0
-88,-78,1000,1000,27,16,8824,1,384,448,40,40,0,0
-13,-66,1000,1000,16,13,9959,0,24,312,32,32,192,0
-8,-55,1000,1000,21,10,7656,0,72,304,40,48,60,0
7,-65,1100,1000,25,22,9164,0,128,376,56,64,0,0
27,-35,1100,1000,25,14,10,0,120,448,56,40,70,0
-29,-53,1000,1000,18,8,1863,1,72,304,40,48,60,0
-55,-58,1000,1000,22,22,9094,0,208,376,48,64,36,0
-59,-28,1000,1000,47,15,0,0,40,456,64,32,85,0
-33,-71,1000,1000,36,24,9977,0,24,392,80,40,30,0
-27,-64,1049,900,31,8,0,0,344,80,64,64,30,0
-1,-78,1000,1000,22,33,2033,0,448,352,48,136,200,1
-81,-99,1000,1000,22,41,3516,0,376,288,48,200,15,1

act:18
-52,-134,1000,1000,57,73,39,0,144,8,112,88,15,1
-30,-74,1000,1000,29,38,0,0,8,8,56,48,40,0
-5,-65,1000,1000,11,15,9551,0,80,8,24,48,0,0
10,-76,1000,1000,7,23,8012,0,88,80,48,48,25,0
17,-64,1000,1000,16,9,6481,0,136,304,32,48,30,0
45,-98,1000,1000,14,28,6915,0,376,384,48,48,0,0
-41,-67,1000,1000,35,16,923,0,16,88,48,48,1,0
-43,-53,1000,1000,17,9,1690,1,136,304,32,48,11,0
-87,-46,1000,1000,27,16,7282,1,384,448,40,40,0,0
-12,-46,1000,1000,16,13,9959,0,24,312,32,32,192,0
-9,-30,1000,1000,21,10,6355,0,72,304,40,48,60,0
11,-61,1100,1000,25,22,9255,0,128,376,56,64,0,0
27,-35,1100,1000,25,14,10,0,120,448,56,40,70,0
-30,-30,1000,1000,18,8,2648,1,72,304,40,48,60,0
-56,-48,1000,1000,22,22,8352,0,208,376,48,64,36,0
-49,-28,1000,1000,47,15,0,0,40,456,64,32,85,0
-36,-54,1000,1000,36,24,9456,0,24,392,80,40,35,0
-28,-42,1100,800,31,8,0,0,344,80,64,64,35,0
4,-70,1000,1000,22,33,1885,0,448,352,48,136,200,1
-79,-69,1000,1000,22,41,2195,0,376,288,48,200,0,1

act:19
-52,-156,1000,1000,57,73,39,0,144,8,112,88,0,1
-30,-100,1000,1000,29,38,0,0,8,8,56,48,40,0
-7,-89,1000,1000,11,15,9551,0,80,8,24,48,0,0
6,-99,1000,1000,7,23,9114,0,88,80,48,48,25,0
20,-84,1000,1000,16,9,7758,0,136,304,32,48,30,0
55,-91,1000,1000,10,19,1027,0,440,392,48,40,0,0
-42,-94,1000,1000,35,16,173,0,16,88,48,48,1,0
-48,-75,1000,1000,17,9,804,1,136,304,32,48,11,0
-79,-55,1000,1000,27,16,7282,1,384,448,40,40,0,0
-12,-72,1000,1000,16,13,9959,0,24,312,32,32,192,0
-9,-60,1000,1000,21,10,7710,0,72,304,40,48,60,0
14,-65,1100,1000,25,22,9451,0,128,376,56,64,0,0
27,-35,1100,1000,25,14,10,0,120,448,56,40,70,0
-29,-57,1000,1000,18,8,1874,1,72,304,40,48,60,0
-51,-56,1000,1000,22,22,8604,0,208,376,48,64,36,0
-49,-28,1000,1000,47,15,0,0,40,456,64,32,85,0
-32,-70,1000,1000,36,24,9456,0,24,392,80,40,35,0
-27,-66,1000,1000,31,8,0,0,344,80,64,64,35,0
4,-96,1000,1000,22,33,1885,0,448,352,48,136,200,1
-72,-77,1000,1000,22,41,2174,0,376,288,48,200,0,1

act:20
-60,-177,1000,1000,57,73,138,0,144,8,112,88,15,1
-27,-115,1000,1000,29,38,0,0,8,8,56,48,40,0
-7,-108,1000,1000,11,15,9741,0,80,8,24,48,0,0
3,-123,1000,1000,7,23,9301,0,88,80,48,48,23,0
19,-106,1000,1000,16,9,7885,0,136,304,32,48,30,0
58,-109,1000,1000,10,19,497,0,440,392,48,40,0,0
-40,-116,1000,1000,35,16,824,0,16,88,48,48,10,0
-50,-107,1000,1000,17,9,2517,1,136,304,32,48,21,0
-91,-123,1000,1000,27,16,9383,1,384,448,40,40,0,0
-13,-84,1000,1000,16,13,9959,0,24,312,32,32,192,0
-7,-77,1000,1000,21,10,8957,0,72,304,40,48,60,0
10,-65,1100,1000,25,22,9263,0,128,376,56,64,0,0
26,-36,1100,1000,25,14,10,0,120,448,56,40,70,0
-30,-75,1000,1000,18,8,814,1,72,304,40,48,60,0
-54,-66,1000,1200,22,22,9088,0,208,376,48,64,36,0
-62,-28,1000,1000,47,15,0,0,40,456,64,32,85,0
-30,-86,1000,1000,36,24,192,0,24,392,80,40,30,0
-26,-83,1000,1000,31,8,9681,0,344,80,64,64,30,0
-7,-96,1000,1000,22,33,1620,0,448,352,48,136,200,1
-89,-144,1000,1000,22,41,4428,0,376,288,48,200,15,1

act:21
-56,-175,1000,1000,57,73,86,0,144,8,112,88,15,1
-27,-109,1000,1000,29,38,0,0,8,8,56,48,40,0
-10,-105,1000,1000,11,15,29,0,80,8,24,48,3,0
0,-117,1000,1000,7,23,9404,0,88,80,48,48,8,0
17,-97,1000,1000,16,9,7885,0,136,304,32,48,30,0
53,-100,1000,1000,10,19,9956,0,440,392,48,40,0,0
-42,-106,1000,1000,35,16,600,0,16,88,48,48,17,0
-48,-89,1000,1000,17,9,2105,1,136,304,32,48,21,0
